time,fs_10m,fs_30m,fs_50m,fs_70m,fx_10m,fx_30m,fx_50m,fx_70m,wd,qy,sd,Patv
2019/2/4 11:45,8.598,8.592,8.745,9.188,220.018,228.043,222.837,229.902,14.269,867.912,44.408,121.292336
2019/2/4 12:00,9.207,9.1,9.305,9.57,225.446,230.793,224.826,231.716,14.501,868.012,43.694,116.82533
2019/2/4 12:15,10.145,10.292,10.528,10.819,224.451,232.571,229.108,234.478,14.931,867.97,42.767,130.978
2019/2/4 12:30,9.434,9.252,9.687,9.799,235.683,241.264,236.631,242.622,14.923,868.182,41.516,123.621994
2019/2/4 12:45,8.369,8.669,9.203,9.289,229.014,237.509,232.887,239.287,14.921,868.139,41.277,106.728
2019/2/4 13:00,9.713,9.835,9.891,10.104,240.058,246.542,242.211,248.506,14.909,868.196,37.858,93.953995
2019/2/4 13:15,8.368,8.617,9.076,9.239,244.014,249.746,244.189,252.45,14.902,868.28,37.883,90.69733
2019/2/4 13:30,10.781,10.775,11.113,11.354,238.76,245.407,240.304,247.922,14.895,868.112,37.266,91.480995
2019/2/4 13:45,10.552,10.394,10.91,10.946,249.887,257.716,250.402,257.901,14.891,868.112,37.397,92.52267
2019/2/4 14:00,10.526,10.673,10.884,11.023,242.539,248.695,243.172,251.068,14.879,868.084,37.208,90.055
2019/2/4 14:15,9.968,10.267,10.527,10.716,242.75,247.641,243.649,251.056,14.877,867.812,37.351,90.197
2019/2/4 14:30,10.551,10.876,11.14,11.863,246.891,253.526,246.787,252.718,14.555,867.684,37.367,90.40733
2019/2/4 14:45,10.171,10.47,10.808,11.124,248.449,254.229,247.933,255.49,14.559,867.64,37.165,91.825
2019/2/4 15:00,10.145,10.596,10.885,11.43,243.675,252.438,244.821,251.712,14.553,867.571,36.671,93.40867
2019/2/4 15:15,12.078,12.528,12.744,12.754,247.934,254.169,247.149,253.795,14.552,867.444,37.125,94.188
2019/2/4 15:30,11.568,11.461,12.031,12.296,247.547,255.304,247.864,252.484,14.557,867.514,37.132,94.44233
2019/2/4 15:45,10.628,10.216,10.35,10.36,245.711,250.144,245.851,253.503,14.555,867.374,37.025,94.97333
2019/2/4 16:00,10.145,10.165,10.273,10.513,248.705,255.422,249.419,256.1,14.553,867.332,37.674,95.16866
2019/2/4 16:15,9.536,9.277,9.637,9.773,245.512,254.742,249.511,256.44,14.556,867.247,37.259,94.984665
2019/2/4 16:30,8.265,8.413,8.746,9.112,251.139,256.018,250.378,256.779,14.555,867.276,37.863,98.30767
2019/2/4 16:45,9.511,9.734,10.196,10.563,247.687,255.819,246.893,253.012,14.562,866.976,38.442,97.11133
2019/2/4 17:00,8.724,8.693,8.973,9.214,242.001,250.811,244.33,250.39,14.573,866.805,38.592,98.49366
2019/2/4 17:15,8.241,8.363,8.567,8.754,244.423,250.963,246.599,252.426,14.577,866.776,38.697,100.414
2019/2/4 17:30,8.648,8.896,9.102,9.442,245.055,254.685,248.261,255.07,14.587,866.762,39.701,102.489
2019/2/4 17:45,7.758,7.676,8.084,8.171,248.133,255.855,250.098,256.778,14.597,866.51,40.762,110.899666
2019/2/4 18:00,7.962,7.907,8.568,8.781,246.809,253.678,245.254,250.566,14.61,866.169,42.369,129.66766
2019/2/4 18:15,7.046,7.447,7.829,8.374,243.452,250.343,243.511,250.332,14.622,866.026,43.888,127.434
2019/2/4 18:30,8.039,8.415,9.204,9.519,240.164,248.014,240.363,250.612,14.069,865.843,45.116,127.043
2019/2/4 18:45,7.352,7.626,8.44,9.086,242.294,249.092,243.733,249.384,13.847,865.702,46.175,136.38365
2019/2/4 19:00,7.657,8.212,9.178,9.824,242.294,248.18,242.726,251.362,13.681,865.491,46.936,132.678
2019/2/4 19:15,6.182,7.168,8.262,8.806,240.551,248.355,241.638,249.022,13.564,865.533,48.001,110.571
2019/2/4 19:30,6.107,6.607,7.6,8.043,242.866,248.88,241.463,248.951,13.475,865.505,48.639,89.532
2019/2/4 19:45,5.473,5.822,6.58,7.381,240.984,250.275,243.698,249.466,13.421,865.491,49.754,75.676
2019/2/4 20:00,4.966,5.543,6.352,7.406,241.966,250.799,243.909,247.722,13.383,865.348,51.268,72.867
2019/2/4 20:15,4.18,4.326,5.307,6.489,242.657,251.233,242.926,250.765,13.35,865.348,52.881,54.593334
2019/2/4 20:30,3.183,3.459,4.239,5.367,249.512,258.744,248.156,250.893,13.324,865.391,54.337,39.560997
2019/2/4 20:45,2.499,3.102,3.702,4.58,247.572,258.954,249.735,250.765,13.307,865.348,54.223,21.616
2019/2/4 21:00,1.663,1.961,2.99,3.994,239.277,255.304,246.869,250.027,13.293,865.291,55.164,13.963667
2019/2/4 21:15,0.649,0.34,1.512,2.337,103.053,220.692,230.933,247.041,13.281,865.176,57.362,9.302333
2019/2/4 21:30,0.928,0.34,2.071,2.949,182.832,220.278,234.442,243.369,13.269,864.936,60.813,6.083667
2019/2/4 21:45,3.107,2.696,3.601,4.122,186.242,214.122,222.73,240.937,13.26,864.641,59.547,10.963
2019/2/4 22:00,4.104,3.945,4.368,4.479,196.382,219.549,223.422,240.375,13.246,864.527,59.343,15.081666
2019/2/4 22:15,4.561,5.087,5.027,5.138,203.684,220.169,220.871,238.562,13.236,864.255,58.945,16.157
2019/2/4 22:30,4.662,4.809,5.103,5.417,207.755,223.259,218.799,230.384,13.227,864.016,57.595,20.102999
2019/2/4 22:45,4.687,4.783,5.382,6.004,208.223,227.248,223.247,234.032,13.216,863.904,57.823,29.709667
2019/2/4 23:00,5.143,5.442,6.019,6.03,214.927,229.272,227.399,238.398,13.214,863.805,57.741,40.711334
2019/2/4 23:15,4.738,5.619,5.407,5.519,218.497,234.606,233.191,240.504,13.201,863.49,58.715,53.059666
2019/2/4 23:30,3.644,5.163,5.535,5.953,230.056,236.818,235.46,243.604,13.196,863.433,59.752,67.56167
2019/2/4 23:45,1.384,3.433,5.535,6.157,251.232,249.981,241.346,251.244,13.189,863.419,62.387,56.138
2019/2/5 0:00,3.133,3.867,4.875,5.088,225.281,237.391,236.948,249.863,13.181,863.18,64.55,49.367332
2019/2/5 0:15,3.592,4.174,5.027,4.96,237.812,248.015,244.692,255.023,13.173,863.334,61.877,38.399334
2019/2/5 0:30,3.057,3.305,4.163,5.038,250.695,255.515,251.653,257.305,13.167,863.363,59.816,25.527
2019/2/5 0:45,1.612,2.569,3.499,3.79,263.143,265.472,257.421,266.045,13.157,863.405,60.929,11.68
2019/2/5 1:00,2.853,3.457,3.601,4.071,267.763,268.185,266.84,279.208,13.159,863.476,61.932,12.505333
2019/2/5 1:15,2.803,1.961,3.296,3.868,257.293,273.415,276.938,282.962,13.149,863.548,61.801,8.92
2019/2/5 1:30,1.637,0.365,1.79,2.593,240.188,265.087,267.131,272.949,13.138,863.462,62.809,2.184333
2019/2/5 1:45,1.891,0.416,1.688,1.953,202.266,245.887,259.938,267.155,13.129,863.363,63.253,0.961333
2019/2/5 2:00,2.575,0.34,1.485,2.44,208.875,233.626,246.297,266.032,13.123,863.306,62.269,1.744333
2019/2/5 2:15,1.46,0.34,0.852,0.346,204.092,209.214,204.992,247.497,13.116,863.334,61.159,0.594667
2019/2/5 2:30,0.32,0.34,0.32,0.32,215.883,209.226,205.073,247.532,13.109,862.969,63.22,0.824667
2019/2/5 2:45,0.32,0.34,0.32,0.32,215.93,209.298,205.272,247.777,13.108,862.698,68.273,0.932667
2019/2/5 3:00,0.32,0.34,0.725,0.654,215.977,279.773,278.27,283.26,13.103,862.4,68.256,0.945667
2019/2/5 3:15,0.32,0.34,0.32,1.09,215.872,279.773,278.27,283.26,13.093,862.176,67.759,0.924333
2019/2/5 3:30,0.903,0.34,0.497,1.85,144.884,279.808,278.13,283.26,13.091,862.358,68.418,0.937667
2019/2/5 3:45,1.739,0.34,0.32,1.394,104.892,279.797,278.165,283.283,13.085,862.148,67.028,0.943667
2019/2/5 4:00,1.207,0.34,0.472,1.495,114.708,279.738,278.06,279.632,13.08,862.176,67.471,0.935667
2019/2/5 4:15,0.801,0.34,0.472,1.876,122.512,279.618,278.048,251.67,13.072,862.048,67.138,0.759333
2019/2/5 4:30,2.372,0.34,2.122,3.433,157.25,201.939,232.71,233.952,13.067,861.919,64.595,1.121333
2019/2/5 4:45,2.727,1.201,3.448,4.986,161.599,211.325,219.561,236.479,13.065,861.748,62.769,7.414
2019/2/5 5:00,2.955,2.417,3.985,4.885,183.558,210.751,219.618,237.883,13.055,861.536,63.491,10.139667
2019/2/5 5:15,3.157,3.153,4.342,4.834,194.818,223.457,225.516,239.253,13.049,861.184,60.187,14.790999
2019/2/5 5:30,2.575,2.671,4.165,4.885,185.502,225.997,226.335,232.372,13.043,861.055,61.005,17.755335
2019/2/5 5:45,1.764,1.733,2.097,2.49,170.505,210.203,216.518,236.535,13.041,860.841,61.556,13.487
2019/2/5 6:00,1.739,2.012,2.609,3.28,169.486,220.134,226.519,240.608,13.031,860.827,60.142,11.419
2019/2/5 6:15,1.055,1.353,2.812,3.56,175.173,232.862,239.251,246.917,13.027,860.799,59.437,9.05
2019/2/5 6:30,1.764,0.416,1.995,3.203,130.969,208.565,232.443,244.26,13.025,860.63,61.443,7.136333
2019/2/5 6:45,1.891,0.34,0.573,1.75,74.142,206.413,234.12,268.337,13.01,860.616,62.21,3.155667
2019/2/5 7:00,0.953,0.34,0.345,2.005,74.06,206.39,254.369,271.181,13.004,860.504,61.207,0.643667
2019/2/5 7:15,0.32,0.34,0.32,2.439,74.072,283.803,255.18,270.467,13.002,860.234,60.723,0.623333
2019/2/5 7:30,0.979,0.34,0.32,1.52,74.095,213.486,302.56,276.984,12.992,860.406,61.224,0.520333
2019/2/5 7:45,1.916,0.34,0.371,0.32,74.948,68.993,207.124,277.955,12.985,860.391,62.154,0.567667
2019/2/5 8:00,2.473,0.391,0.776,0.32,78.293,79.234,63.892,277.99,12.984,860.672,62.991,0.984667
2019/2/5 8:15,2.625,0.34,0.928,0.32,60.337,47.107,39.009,11.837,12.971,860.798,60.766,0.964667
2019/2/5 8:30,3.031,0.391,0.421,0.32,76.422,71.017,34.797,11.86,12.971,860.686,60.682,0.951
2019/2/5 8:45,3.208,1.328,1.257,0.32,83.854,74.258,61.07,12.257,12.967,860.812,59.162,0.950667
2019/2/5 9:00,2.625,1.125,1.308,0.32,86.723,74.69,61.07,12.364,12.972,860.798,60.352,0.932667
2019/2/5 9:15,2.803,0.365,0.801,0.32,101.273,99.639,61.612,12.28,12.996,860.7,59.408,0.933667
2019/2/5 9:30,2.397,0.34,0.345,0.32,101.183,93.767,62.037,12.28,13.037,860.926,58.784,0.933333
2019/2/5 9:45,2.955,0.669,1.257,0.857,115.49,123.235,124.23,157.388,13.089,861.112,57.01,0.935667
2019/2/5 10:00,2.296,0.34,1.131,1.317,123.014,133.356,149.153,203.791,13.163,861.48,55.894,0.938667
2019/2/5 10:15,1.409,0.34,0.396,0.577,131.615,165.949,199.09,233.601,13.251,861.691,53.625,0.936667
2019/2/5 10:30,1.612,0.34,0.548,0.423,135.708,162.641,166.432,219.557,13.357,861.848,50.561,0.942667
2019/2/5 10:45,1.207,0.34,0.32,0.32,137.275,160.317,166.996,219.557,13.491,861.948,48.814,0.922
2019/2/5 11:00,1.308,0.34,0.7,1.929,136.68,150.334,173.671,224.192,13.675,861.977,51.152,0.949333
2019/2/5 11:15,1.815,0.34,0.7,1.776,113.63,138.749,173.264,229.786,13.885,861.991,48.987,0.939333
2019/2/5 11:30,0.523,0.34,0.32,0.346,106,133.612,239.03,252.368,14.115,862.204,46.955,0.922333
2019/2/5 11:45,0.548,0.34,0.345,0.32,130.535,145.08,179.185,223.94,14.499,862.218,43.996,0.933
2019/2/5 12:00,0.801,0.34,0.953,1.317,229.517,232.125,236.491,247.925,14.924,862.33,39.991,0.942333
2019/2/5 12:15,3.032,2.62,2.94,3.204,260.36,268.185,259.573,262.336,14.923,862.626,42.443,0.883667
2019/2/5 12:30,3.617,3.536,4.189,4.402,252.087,261.751,256.438,260.978,14.917,862.302,44.342,4.594667
2019/2/5 12:45,4.203,3.918,4.29,4.249,253.115,262.37,257.574,268.994,14.911,862.442,45.139,10.722
2019/2/5 13:00,4.509,4.072,4.57,4.885,255.725,262.746,257.223,262.429,14.905,862.176,44.669,14.652333
2019/2/5 13:15,5.903,5.594,5.968,5.749,262.71,268.489,261.763,268.15,14.909,862.005,44.528,24.943666
2019/2/5 13:30,4.738,4.479,5.129,5.318,257.996,263.249,254.461,259.855,14.902,861.862,45.246,26.744333
2019/2/5 13:45,5.245,4.858,5.433,5.367,255.058,265.389,263.459,270.853,14.901,862.005,44.763,28.855
2019/2/5 14:00,5.422,5.062,5.052,5.088,261.049,264.336,257.012,260.383,14.894,861.805,45.015,28.703
2019/2/5 14:15,5.422,5.263,5.588,5.267,249.722,259.048,253.467,261.821,14.602,861.649,44.708,40.327
2019/2/5 14:30,5.599,5.29,5.637,5.647,248.729,259.084,250.706,258.849,14.58,861.48,44.818,44.446
2019/2/5 14:45,6.157,5.771,6.096,5.927,250.787,258.533,251.618,256.931,14.587,861.284,43.702,52.032333
2019/2/5 15:00,6.056,5.772,5.994,5.98,259.879,265.787,255.491,261.845,14.574,861.34,44.253,47.46633
2019/2/5 15:15,5.98,5.518,5.841,6.183,253.549,261.891,254.556,261.856,14.573,861.255,43.329,49.293
2019/2/5 15:30,6.539,6.379,6.351,6.463,249.723,259.505,251.947,256.252,14.573,861.241,42.81,58.884666
2019/2/5 15:45,6.666,6.279,6.733,6.845,244.506,256.778,248.659,255.058,14.578,860.94,42.46,69.233665
2019/2/5 16:00,6.665,6.532,6.556,6.846,253.795,258.977,250.777,255.199,14.589,860.883,42.078,78.70167
2019/2/5 16:15,7.172,6.786,6.861,7.305,251.9,258.1,250.402,257.071,14.58,860.855,42.236,79.048
2019/2/5 16:30,7.327,6.989,7.091,7.227,245.979,253.749,247.464,253.573,14.577,860.855,41.698,83.87
2019/2/5 16:45,8.09,8.058,8.263,8.4,239.556,245.804,241.533,249.781,14.578,860.728,41.199,79.05967
2019/2/5 17:00,9.181,8.947,9.305,9.468,246.178,255.129,249.7,256.392,14.584,860.898,41.607,78.378334
2019/2/5 17:15,9.055,9.176,9.457,9.569,251.524,260.031,253.422,260.487,14.599,861.098,41.613,78.091
2019/2/5 17:30,9.105,8.872,8.974,9.112,256.778,263.787,257.433,262.582,14.571,861.198,41.614,70.37334
2019/2/5 17:45,8.801,8.872,9.584,9.824,255.281,264.71,257.692,264.067,14.61,861.283,43.607,73.765
2019/2/5 18:00,8.243,8.669,9.126,9.467,252.836,261.434,253.257,259.516,14.621,861.326,44.809,86.89066
2019/2/5 18:15,6.918,6.887,7.294,7.636,251.268,257.632,252.168,257.352,14.396,861.084,45.61,78.22034
2019/2/5 18:30,7.096,7.397,7.728,8.095,256.077,264.77,258.627,266.711,13.909,860.912,46.837,77.90967
2019/2/5 18:45,7.199,7.319,8.263,8.578,255.106,265.038,259.645,268.467,13.756,861.012,47.915,81.09433
2019/2/5 19:00,6.106,6.506,7.192,7.432,252.531,261.774,256.837,263.611,13.627,860.841,48.579,71.902664
2019/2/5 19:15,5.853,5.999,6.402,6.947,250.519,258.955,253.244,261.061,13.513,860.784,49.226,81.906
2019/2/5 19:30,5.397,5.417,5.968,6.413,243.639,256.218,249.968,257.55,13.44,860.504,51.355,78.74833
2019/2/5 19:45,5.067,4.809,5.586,5.852,241.814,251.701,247.149,257.328,13.395,860.518,52.685,57.276997
2019/2/5 20:00,3.135,3.232,3.932,4.298,283.805,285.772,277.032,283.758,13.365,860.812,52.309,32.563667
2019/2/5 20:15,3.208,2.645,3.627,3.714,304.749,303.45,292.358,293.458,13.332,860.912,53.24,15.507333
2019/2/5 20:30,4.459,4.199,4.621,4.809,290.404,294.885,286.508,291.621,13.311,861.098,52.756,14.575666
2019/2/5 20:45,3.873,3.919,4.519,5.062,300.619,302.97,293.868,297.482,13.295,861.368,53.158,7.022667
2019/2/5 21:00,1.916,2.088,3.295,3.611,320.086,317.49,307.778,309.908,13.279,861.494,53.646,0.977
2019/2/5 21:15,0.32,0.695,2.558,2.746,97.073,294.254,289.56,295.156,13.271,861.284,55.866,0.955
2019/2/5 21:30,1.004,0.492,2.481,2.974,290.872,303.109,296.371,304.772,13.255,861.424,56.389,1.43
2019/2/5 21:45,0.497,0.34,0.725,1.113,201.764,325.032,312.39,313.242,13.247,861.578,56.31,1.049333
2019/2/5 22:00,2.929,0.593,0.523,0.32,103.935,99.521,297.577,313.37,13.234,861.564,56.65,0.916
2019/2/5 22:15,3.208,0.973,0.801,0.32,118.042,109.242,93.72,313.347,13.223,861.676,55.155,0.899
2019/2/5 22:30,4.763,3.56,2.686,1.216,127.014,132.104,125.459,313.265,13.213,861.634,56.772,0.295667
2019/2/5 22:45,4.941,3.662,3.117,1.419,133.954,137.042,129.972,313.102,13.207,861.734,54.652,0.686333
2019/2/5 23:00,5.397,3.483,3.041,1.623,139.944,150.777,141.721,152.04,13.199,861.606,58.375,0.946667
2019/2/5 23:15,3.745,3.178,3.041,2.081,136.388,146.799,145.302,162.838,13.192,861.648,56.876,1.000667
2019/2/5 23:30,3.005,1.936,2.148,1.827,147.08,157.658,154.602,173.58,13.183,861.962,53.28,1.103
2019/2/5 23:45,2.828,1.581,2.251,0.985,146.821,154.603,142.845,161.061,13.177,862.12,52.949,0.996333
2019/2/6 0:00,2.448,0.517,1.004,0.32,127.566,134.669,129.868,156.214,13.171,862.034,52.337,0.956333
2019/2/6 0:15,3.411,1.379,1.029,0.397,122.428,124.815,116.473,131.048,13.165,862.077,53.109,0.961333
2019/2/6 0:30,3.386,1.531,0.928,0.32,114.848,126.137,116.18,130.92,13.157,862.162,53.603,0.948333
2019/2/6 0:45,2.929,0.821,0.523,0.32,108.786,109.475,110.505,130.92,13.156,862.077,54.828,0.952667
2019/2/6 1:00,3.234,1.429,1.156,0.32,101.603,99.46,90.91,130.92,13.145,862.232,53.293,0.958333
2019/2/6 1:15,3.411,1.48,1.055,0.32,103.52,106.76,90.91,130.92,13.132,862.372,52.314,0.951
2019/2/6 1:30,3.386,0.34,0.345,0.32,110.634,108.017,90.91,130.92,13.127,862.302,53.05,0.951333
2019/2/6 1:45,4.789,2.037,1.055,0.32,130.85,137.228,133.03,131.013,13.127,862.147,53.652,0.982
2019/2/6 2:00,4.865,3.127,2.43,0.32,116.438,115.137,113.199,130.92,13.12,862.062,53.814,0.966333
2019/2/6 2:15,4.662,2.772,1.917,0.32,118.593,117.914,111.62,130.92,13.111,862.077,54.698,0.975667
2019/2/6 2:30,4.966,3.996,3.04,1.546,112.249,113.522,107.267,115.306,13.108,861.833,55.253,0.709333
2019/2/6 2:45,5.447,4.555,3.678,3.152,109.944,111.184,102.164,103.849,13.103,861.578,59.21,2.345333
2019/2/6 3:00,5.245,4.834,4.343,4.124,104.681,110.824,99.68,102.502,13.101,861.452,60.439,6.319333
2019/2/6 3:15,5.295,4.935,4.419,4.302,103.79,105.146,94.325,99.612,13.091,861.368,59.025,7.689333
2019/2/6 3:30,5.27,5.29,5.103,4.225,109.803,102.736,93.965,96.619,13.091,861.592,58.705,8.246333
2019/2/6 3:45,5.701,5.721,5.077,3.919,91.447,93.391,85.279,91.458,13.081,861.834,54.976,8.980666
2019/2/6 4:00,5.574,6.354,5.737,4.809,96.242,96.593,91.167,93.638,13.073,862.034,54.531,10.735667
2019/2/6 4:15,4.662,5.315,5.027,3.842,100.03,97.732,93.907,103.553,13.069,862.162,53.752,5.312666
2019/2/6 4:30,3.848,4.021,3.524,2.235,106.945,107.78,104.05,125.226,13.065,862.134,52.757,0.661667
2019/2/6 4:45,2.955,1.784,2.251,1.648,128.794,133.73,129.388,158.922,13.059,862.246,52.034,0.368333
2019/2/6 5:00,3.488,2.848,3.041,2.671,153.631,157.645,159.939,187.54,13.049,862.147,50.818,0.499
2019/2/6 5:15,4.155,3.253,3.243,2.797,166.301,167.604,179.453,186.297,13.048,862.134,50.551,0.868
2019/2/6 5:30,4.737,4.477,4.086,3.586,70.936,74.939,83.351,119.129,13.043,862.358,50.35,5.670333
2019/2/6 5:45,4.865,5.721,5.103,3.765,59.436,57.529,49.55,70.352,13.043,861.719,61.12,14.958999
2019/2/6 6:00,6.283,6.557,6.809,5.393,78.108,76.623,62.395,67.59,13.031,861.354,63.641,25.922333
2019/2/6 6:15,5.777,6.126,6.096,4.96,81.045,79.068,65.003,64.455,13.027,861.354,63.391,21.702
2019/2/6 6:30,5.574,5.442,5.331,3.97,84.427,78.294,62.924,66.701,13.021,861.396,62.991,20.971
2019/2/6 6:45,5.726,5.797,5.458,4.606,86.744,84.767,71.145,70.071,13.011,861.48,63.899,23.063002
2019/2/6 7:00,5.827,6.025,5.28,4.302,90.348,89.937,79.479,73.885,13.005,861.578,62.448,24.07
2019/2/6 7:15,4.941,5.442,5.305,3.714,91.142,89.503,81.138,76.974,12.997,861.662,61.387,25.426666
2019/2/6 7:30,5.346,5.417,5.814,4.986,88.077,82.893,73.146,75.781,12.987,861.905,61.282,24.971998
2019/2/6 7:45,4.941,6.05,5.866,4.935,85.959,83.188,69.57,69.908,12.985,862.048,60.256,30.483665
2019/2/6 8:00,6.03,6.329,6.556,5.646,81.35,85.911,69.36,71.977,12.979,861.962,61.558,41.339996
2019/2/6 8:15,6.131,5.087,6.301,5.442,80.461,91.762,73.64,78.517,12.97,861.977,65.915,50.18233
2019/2/6 8:30,6.005,5.645,6.937,6.871,87.726,88.335,79.771,84.567,12.968,861.934,66.37,54.936333
2019/2/6 8:45,6.258,5.619,6.683,6.998,84.766,86.229,81.9,88.662,12.965,862.204,63.971,55.988667
2019/2/6 9:00,7.221,5.341,6.81,6.489,87.925,91.178,79.771,88.615,12.973,862.204,67.373,65.211
2019/2/6 9:15,7.17,7.064,7.882,7.765,81.898,89.937,83.723,86.955,12.993,862.218,69.895,74.890335
2019/2/6 9:30,8.041,7.19,7.524,8.021,72.586,84.684,81.348,88.416,13.031,862.414,68.383,87.75967
2019/2/6 9:45,7.247,7.014,8.973,9.059,76.004,85.83,81.431,84.929,13.074,862.598,66.05,94.692665
2019/2/6 10:00,7.019,8.06,7.984,9.262,71.521,75.535,76.401,87.528,13.125,862.769,67.785,97.538666
2019/2/6 10:15,7.249,8.263,9.151,10.207,72.937,76.167,72.422,84.602,13.19,863.152,64.582,114.509
2019/2/6 10:30,8.395,9.303,10.401,12.144,67.579,73.405,67.731,75.723,13.265,863.605,61.252,126.270996
2019/2/6 10:45,8.089,8.72,9.432,10.639,65.32,72.598,65.648,72.622,13.357,863.819,60.329,150.72833
2019/2/6 11:00,8.8,9.379,10.018,10.946,68.199,74.399,68.726,75.219,13.471,863.904,56.039,160.01334
2019/2/6 11:15,9.866,10.088,10.095,10.334,65.906,74.669,69.415,78.062,13.595,864.016,54.243,131.38666
2019/2/6 11:30,9.612,9.987,9.789,10.334,63.858,72.423,68.397,76.622,13.782,864.156,53.109,105.71333
2019/2/6 11:45,9.739,9.683,9.865,9.978,68.983,75.652,70.539,79.42,13.942,864.199,53.165,94.57433
2019/2/6 12:00,9.105,9.328,9.279,9.314,66.022,74.727,70.363,80.577,14.175,864.184,52.395,95.92566
2019/2/6 12:15,9.789,9.835,9.737,9.823,68.807,75.195,68.913,74.389,14.76,864.412,51.98,89.472
2019/2/6 12:30,10.145,10.291,10.426,10.385,66.14,73.581,67.626,75.522,14.897,864.584,51.734,66.55333
2019/2/6 12:45,10.399,10.621,10.91,11.124,72.399,77.5,71.685,78.799,14.907,864.584,51.402,55.550335
2019/2/6 13:00,10.856,11.232,11.42,11.047,69.24,77.547,71.65,78.681,14.904,864.584,50.973,53.619663
2019/2/6 13:15,10.985,11.182,11.369,11.634,67.811,75.207,69.557,76.634,14.904,864.57,51.163,52.545334
2019/2/6 13:30,11.238,11.767,11.777,12.118,69.381,76.272,70.387,76.014,14.9,864.355,51.329,56.95633
2019/2/6 13:45,12.052,11.868,11.905,12.169,67.755,75.698,69.006,75.863,14.879,864.072,50.895,60.740334
2019/2/6 14:00,10.603,11.334,11.343,11.558,64.244,70.585,66.069,73.909,14.887,863.932,50.353,59.844666
2019/2/6 14:15,11.39,11.691,11.598,11.737,68.855,75.008,68.959,75.768,14.825,863.946,48.563,51.123665
2019/2/6 14:30,10.958,11.079,11.063,11.252,67.521,74.972,68.62,73.558,14.855,863.791,48.207,50.185665
2019/2/6 14:45,11.009,11.334,11.395,11.354,65.835,73.264,68.304,74.084,14.531,863.577,48.177,48.323334
2019/2/6 15:00,10.17,10.546,10.782,10.844,66.199,72.645,67.837,75.23,14.52,863.519,47.648,47.038
2019/2/6 15:15,10.755,10.622,10.604,10.716,68.503,76.528,70.41,77.466,14.495,863.519,46.672,45.92633
2019/2/6 15:30,10.882,10.951,11.089,10.895,62.02,70.083,63.952,71.37,14.507,863.377,46.468,44.07733
2019/2/6 15:45,10.832,11.132,11.268,11.303,60.945,68.725,63.589,70.796,14.489,863.011,46.112,43.295
2019/2/6 16:00,10.323,10.799,10.884,11.074,66.176,71.544,65.671,72.036,14.499,863.222,45.681,46.241665
2019/2/6 16:15,10.908,11.233,11.395,11.278,59.002,68.538,61.858,68.737,14.523,863.026,44.858,56.443333
2019/2/6 16:30,11.416,11.614,12.005,12.067,58.581,64.595,58.732,66,14.531,862.727,45.577,61.78233
2019/2/6 16:45,11.848,11.919,12.362,12.652,55.164,61.857,57.107,65.497,14.538,862.316,46.71,65.99167
